radians	I
46.922220	212.304300
46.932570	212.013800
46.942910	211.824100
46.953260	211.191300
46.963610	210.181500
46.973960	209.487700
46.984310	208.912600
46.994650	208.334000
47.005000	207.678000
47.015350	206.849000
47.025700	206.140000
47.036050	205.404100
47.046390	204.344200
47.056740	203.362000
47.067090	202.691300
47.077440	202.262200
47.087790	202.126300
47.098140	201.575000
47.108480	200.676700
47.118830	199.663500
47.129180	199.269600
47.139530	199.070700
47.149880	198.904600
47.160220	198.865300
47.170570	198.797600
47.180920	198.336800
47.191270	197.910900
47.201620	197.755900
47.211960	197.265200
47.222310	196.832200
47.232660	196.732900
47.243010	196.825400
47.253360	196.841300
47.263700	196.718900
47.274050	196.675200
47.284400	196.387700
47.294750	196.163900
47.305100	196.717500
47.315440	196.963300
47.325790	196.267400
47.336140	196.016800
47.346490	196.423600
47.356840	196.790700
47.367180	196.647100
47.377530	196.483600
47.387880	196.167000
47.398230	196.181900
47.408580	196.248300
47.418920	196.615400
47.429270	196.915200
47.439620	196.666100
47.449970	196.512900
47.460320	197.140600
47.470670	197.830000
47.481010	198.048200
47.491360	198.339200
47.501710	198.391500
47.512060	198.593100
47.522410	199.548500
47.532750	200.431500
47.543100	201.317700
47.553450	202.023700
47.563800	202.406600
47.574150	202.883600
47.584490	203.487500
47.594840	204.403200
47.605190	205.547200
47.615540	207.164100
47.625890	208.453300
47.636230	210.028500
47.646580	212.063200
47.656930	214.060600
47.667280	216.016500
47.677630	218.421900
47.687970	220.771000
47.698320	223.413800
47.708670	226.611200
47.719020	229.807000
47.729370	233.223000
47.739710	237.000600
47.750060	240.612200
47.760410	244.291800
47.770760	247.893300
47.781110	251.971200
47.791450	256.875500
47.801800	261.788300
47.812150	266.507200
47.822500	272.263400
47.832850	276.836200
47.843200	280.437400
47.853540	284.544100
47.863890	288.893000
47.874240	293.252200
47.884590	297.747100
47.894940	302.361100
47.905280	306.969500
47.915630	310.630100
47.925980	314.157200
47.936330	318.356600
47.946680	321.440700
47.957020	324.459600
47.967370	327.637100
47.977720	329.933600
47.988070	331.797800
47.998420	333.640700
48.008760	335.211400
48.019110	336.089300
48.029460	336.305100
48.039810	336.525300
48.050160	336.278800
48.060500	335.448100
48.070850	334.187700
48.081200	332.913400
48.091550	330.706900
48.101900	327.531400
48.112240	324.302700
48.122590	321.126900
48.132940	317.326100
48.143290	313.778100
48.153640	310.297300
48.163980	306.214500
48.174330	301.514100
48.184680	296.647300
48.195030	292.003800
48.205380	287.653400
48.215730	282.831300
48.226070	277.927800
48.236420	272.755700
48.246770	267.975200
48.257120	262.995000
48.267470	258.370200
48.277810	254.129100
48.288160	249.318700
48.298510	244.835100
48.308860	241.436900
48.319210	238.287900
48.329550	235.014400
48.339900	232.327100
48.350250	229.479300
48.360600	226.167100
48.370950	222.704000
48.381290	220.254100
48.391640	218.094700
48.401990	216.322500
48.412340	214.767300
48.422690	213.338000
48.433030	211.545800
48.443380	209.804400
48.453730	208.852700
48.464080	207.853000
48.474430	206.607200
48.484770	205.346800
48.495120	204.527100
48.505470	203.379000
48.515820	202.355200
48.526170	201.772000
48.536510	201.222900
48.546860	200.800000
48.557210	200.227300
48.567560	199.967300
48.577910	199.798400
48.588260	199.271400
48.598600	198.678100
48.608950	198.575800
48.619300	198.462600
48.629650	198.337600
48.640000	198.414200
48.650340	198.805800
48.660690	198.659700
48.671040	197.788300
48.681390	197.105100
48.691740	196.824000
48.702080	197.104900
48.712430	197.484000
48.722780	197.654000
48.733130	198.004200
48.743480	198.480900
48.753820	198.639800
48.764170	198.561800
48.774520	198.059500
48.784870	197.572700
48.795220	198.256200
48.805560	198.893000
48.815910	199.709900
48.826260	200.339500
48.836610	201.030400
48.846960	201.686800
48.857300	202.157100
48.867650	202.703200
48.878000	202.816100
48.888350	203.894400
48.898700	205.126300
48.909040	205.766600
48.919390	206.663400
48.929740	207.517200
48.940090	208.667700
48.950440	210.455600
48.960780	212.244700
48.971130	214.147200
48.981480	216.027000
48.991830	217.578100
49.002180	219.406100
49.012530	221.890200
49.022870	224.617600
49.033220	225.622800
49.043570	225.942400
49.053920	227.775900
49.064270	230.107100
49.074610	232.131100
49.084960	233.780000
49.095310	236.044500
49.105660	238.289400
49.116010	240.496100
49.126350	242.429100
49.136700	244.223300
49.147050	245.841400
49.157400	247.190300
49.167750	248.897200
49.178090	250.538900
49.188440	251.907800
49.198790	253.419800
49.209140	254.817100
49.219490	255.805500
49.229830	256.702000
49.240180	257.463300
49.250530	258.825000
49.260880	260.204800
49.271230	260.782900
49.281570	261.210500
49.291920	261.761300
49.302270	262.144200
49.312620	262.103500
49.322970	262.204600
49.333310	261.937900
49.343660	260.951800
49.354010	260.753700
49.364360	260.541100
49.374710	259.785500
49.385060	258.767500
49.395400	258.588700
49.405750	258.495700
49.416100	257.695100
49.426450	256.711200
49.436800	255.716600
49.447140	254.571900
49.457490	253.184500
49.467840	251.919500
49.478190	250.837600
49.488540	249.584900
49.498880	248.368700
49.509230	247.675500
49.519580	247.034200
49.529930	245.779800
49.540280	244.413000
49.550620	242.682500
49.560970	241.237000
49.571320	239.544600
49.581670	238.154400
49.592020	236.852400
49.602360	235.752500
49.612710	234.874600
49.623060	232.978100
49.633410	231.126300
49.643760	229.578700
49.654100	227.175500
49.664450	225.114900
49.674800	224.150500
49.685150	223.175600
49.695500	221.790700
49.705840	220.431800
49.716190	219.016300
49.726540	216.863500
49.736890	216.262800
49.747240	215.786500
49.757590	213.874700
49.767930	211.974400
49.778280	209.942300
49.788630	208.292200
49.798980	206.933400
49.809330	206.440600
49.819670	205.871200
49.830020	204.833100
49.840370	203.951700
49.850720	203.337600
49.861070	202.756800
49.871410	202.345700
49.881760	202.129500
49.892110	201.361000
49.902460	200.291600
49.912810	199.729700
49.923150	199.465200
49.933500	198.939100
49.943850	198.692300
49.954200	198.165000
49.964550	198.167400
49.974890	198.634200
49.985240	198.414500
49.995590	198.084300
50.005940	197.867900
50.016290	197.757500
50.026630	197.330100
50.036980	197.405900
50.047330	197.934600
50.057680	198.376600
50.068030	198.464400
50.078370	198.552600
50.088720	198.485500
50.099070	198.734500
50.109420	199.254500
50.119770	199.415800
50.130120	199.083000
50.140460	199.242500
50.150810	199.731400
50.161160	199.698600
50.171510	200.085400
50.181860	199.752400
50.192200	199.697500
50.202550	200.218200
50.212900	200.628000
50.223250	201.273100
50.233600	201.874300
50.243940	201.828600
50.254290	201.938800
50.264640	202.651400
50.274990	204.094400
50.285340	205.347100
50.295680	206.246500
50.306030	207.196000
50.316380	208.433700
50.326730	210.027000
50.337080	211.825500
50.347420	213.149400
50.357770	214.662800
50.368120	216.423400
50.378470	218.542600
50.388820	220.588200
50.399160	222.573300
50.409510	225.191200
50.419860	227.510200
50.430210	229.790800
50.440560	232.319000
50.450900	235.005300
50.461250	237.131500
50.471600	239.228500
50.481950	241.124900
50.492300	243.505300
50.502650	246.102000
50.512990	248.348700
50.523340	250.369400
50.533690	252.765900
50.544040	254.603100
50.554390	255.841500
50.564730	257.245700
50.575080	258.161900
50.585430	259.824000
50.595780	261.374800
50.606130	262.164100
50.616470	263.087100
50.626820	263.731800
50.637170	264.334200
50.647520	264.390200
50.657870	264.216800
50.668210	264.184600
50.678560	263.772500
50.688910	263.071900
50.699260	262.665100
50.709610	261.666400
50.719950	259.562000
50.730300	257.549100
50.740650	255.291400
50.751000	253.165500
50.761350	251.341200
50.771690	249.780500
50.782040	247.186700
50.792390	244.140700
50.802740	241.755100
50.813090	239.058400
50.823430	236.361900
50.833780	233.783800
50.844130	231.791400
50.854480	230.338000
50.864830	228.284300
50.875180	225.672700
50.885520	223.257000
50.895870	220.957700
50.906220	218.976200
50.916570	217.362300
50.926920	214.782800
50.937260	213.010300
50.947610	211.907200
50.957960	210.882000
50.968310	209.724400
50.978660	208.336100
50.989000	207.409000
50.999350	206.553000
51.009700	205.588400
51.020050	204.538200
51.030400	203.990600
51.040740	204.044100
51.051090	254.296800
51.061440	430.428100
51.071790	428.771000
51.082140	239.191600
51.092480	200.215100
51.102830	199.179900
51.113180	198.920100
51.123530	199.620800
51.133880	199.719100
51.144220	199.477800
51.154570	199.336700
51.164920	199.323800
51.175270	198.943100
51.185620	198.026600
51.195960	197.260400
51.206310	197.678300
51.216660	197.960300
51.227010	198.438400
51.237360	198.996900
51.247710	199.102200
51.258050	198.710400
51.268400	198.684100
51.278750	198.919800
51.289100	199.219400
51.299450	199.001400
51.309790	199.132700
51.320140	199.447200
51.330490	199.586700
51.340840	199.636300
51.351190	200.209700
51.361530	200.259000
51.371880	200.055800
51.382230	199.908700
51.392580	200.316100
51.402930	200.327900
51.413270	200.356000
51.423620	200.144900
51.433970	200.286800
51.444320	200.683200
51.454670	200.487200
51.465010	199.830300
51.475360	200.417100
51.485710	200.430600
51.496060	200.447600
51.506410	200.144100
51.516750	199.571700
51.527100	200.083800
51.537450	200.481200
51.547800	199.881600
51.558150	199.705900
51.568490	200.292300
51.578840	200.089200
51.589190	199.351500
51.599540	199.064500
51.609890	199.280900
51.620240	199.493100
51.630580	198.711200
51.640930	198.320700
51.651280	198.211300
51.661630	198.230500
51.671980	198.390300
51.682320	198.669400
51.692670	198.657400
51.703020	197.653400
51.713370	197.077500
51.723720	196.957200
51.734060	197.466000
51.744410	197.776100
51.754760	197.680200
51.765110	197.175200
51.775460	196.825700
51.785800	197.529800
51.796150	198.388000
51.806500	198.013300
51.816850	197.729900
51.827200	198.439400
51.837540	198.569700
51.847890	199.340200
51.858240	200.352800
51.868590	200.583600
51.878940	200.346200
51.889280	200.221900
51.899630	200.192500
51.909980	200.280900
51.920330	201.109600
51.930680	202.064000
51.941020	202.678400
51.951370	203.688600
51.961720	203.927400
51.972070	203.608600
51.982420	203.747000
51.992760	204.319000
52.003110	204.659600
52.013460	204.803500
52.023810	205.487500
52.034160	206.024100
52.044510	206.044700
52.054850	207.005100
52.065200	208.664600
52.075550	210.107900
52.085900	210.556400
52.096250	210.689400
52.106590	211.090900
52.116940	210.896800
52.127290	211.279400
52.137640	212.111200
52.147990	213.372500
52.158330	214.788900
52.168680	215.657000
52.179030	216.367300
52.189380	217.390600
52.199730	218.462300
52.210070	219.458600
52.220420	220.787200
52.230770	222.654600
52.241120	224.250400
52.251470	225.251700
52.261810	225.932700
52.272160	227.106000
52.282510	229.077700
52.292860	230.733900
52.303210	232.365900
52.313550	233.584900
52.323900	234.394000
52.334250	235.644000
52.344600	237.872100
52.354950	239.503200
52.365290	239.870900
52.375640	241.061900
52.385990	241.870400
52.396340	242.347800
52.406690	243.411100
52.417040	244.653400
52.427380	245.976500
52.437730	246.545400
52.448080	247.132300
52.458430	248.020000
52.468780	248.253900
52.479120	248.373900
52.489470	249.240500
52.499820	249.728500
52.510170	249.919900
52.520520	250.051400
52.530860	249.889900
52.541210	249.333700
52.551560	248.887300
52.561910	247.192700
52.572260	246.014600
52.582600	244.558100
52.592950	243.856500
52.603300	242.960100
52.613650	241.714900
52.624000	241.822600
52.634340	240.611200
52.644690	237.977000
52.655040	235.309700
52.665390	233.824200
52.675740	232.830200
52.686080	231.922100
52.696430	230.495400
52.706780	229.231400
52.717130	228.288200
52.727480	227.169800
52.737820	226.010600
52.748170	225.312800
52.758520	225.094100
52.768870	224.760900
52.779220	223.938900
52.789570	223.350100
52.799910	222.808200
52.810260	221.989900
52.820610	221.668800
52.830960	221.875500
52.841310	221.665700
52.851650	221.315000
52.862000	221.845800
52.872350	222.423400
52.882700	222.598800
52.893050	222.670900
52.903390	222.399000
52.913740	221.670400
52.924090	221.681000
52.934440	222.463500
52.944790	222.225000
52.955130	221.972700
52.965480	222.398000
52.975830	223.290700
52.986180	223.587300
52.996530	222.970200
53.006870	222.724800
53.017220	221.960400
53.027570	221.639300
53.037920	221.710700
53.048270	222.867700
53.058610	222.806000
53.068960	220.602200
53.079310	220.809400
53.089660	221.202500
53.100010	221.025900
53.110350	220.202100
53.120700	219.754800
53.131050	220.058100
53.141400	219.081000
53.151750	217.985500
53.162100	217.340100
53.172440	216.844400
53.182790	216.212900
53.193140	216.179200
53.203490	216.247000
53.213840	215.933600
53.224180	215.571700
53.234530	215.203100
53.244880	215.233800
53.255230	215.462300
53.265580	215.527600
53.275920	215.816000
53.286270	216.749200
53.296620	217.687600
53.306970	218.268100
53.317320	219.727400
53.327660	220.563800
53.338010	221.278700
53.348360	223.029100
53.358710	225.164000
53.369060	227.245000
53.379400	229.554900
53.389750	232.286400
53.400100	234.051000
53.410450	235.821800
53.420800	238.623600
53.431140	241.854600
53.441490	245.050500
53.451840	248.534700
53.462190	252.220500
53.472540	255.946600
53.482880	259.276800
53.493230	262.044300
53.503580	265.093300
53.513930	268.345600
53.524280	272.082700
53.534630	274.435300
53.544970	277.272500
53.555320	279.629600
53.565670	282.421300
53.576020	285.644400
53.586370	288.242100
53.596710	289.872300
53.607060	291.935700
53.617410	294.693100
53.627760	297.078900
53.638110	298.868300
53.648450	299.843900
53.658800	301.366800
53.669150	301.530000
53.679500	301.449600
53.689850	301.703900
53.700190	302.334100
53.710540	302.715300
53.720890	302.641200
53.731240	301.978200
53.741590	300.373100
53.751930	298.209000
53.762280	296.293400
53.772630	295.647800
53.782980	293.491300
53.793330	291.650200
53.803670	289.844100
53.814020	288.330200
53.824370	287.628500
53.834720	286.162200
53.845070	285.107700
53.855410	283.673700
53.865760	282.776400
53.876110	281.733500
53.886460	281.012700
53.896810	280.695800
53.907160	281.017400
53.917500	280.947800
53.927850	281.462800
53.938200	282.302200
53.948550	282.955300
53.958900	285.188800
53.969240	287.403800
53.979590	289.279500
53.989940	292.086400
54.000290	294.030200
54.010640	296.164800
54.020980	299.470200
54.031330	302.283300
54.041680	304.771400
54.052030	308.476700
54.062380	311.988100
54.072720	315.477700
54.083070	317.758000
54.093420	320.280200
54.103770	322.958400
54.114120	326.160900
54.124460	329.349600
54.134810	331.484800
54.145160	333.669300
54.155510	336.057000
54.165860	337.237600
54.176200	338.543800
54.186550	337.675000
54.196900	336.896400
54.207250	336.111000
54.217600	336.131500
54.227940	334.821400
54.238290	334.370600
54.248640	333.347000
54.258990	331.410600
54.269340	329.888400
54.279690	327.853800
54.290030	324.418500
54.300380	321.516600
54.310730	318.713300
54.321080	314.641500
54.331430	311.075900
54.341770	307.635100
54.352120	303.295500
54.362470	298.473800
54.372820	294.795600
54.383170	290.535200
54.393510	286.123000
54.403860	283.018600
54.414210	278.412300
54.424560	273.973600
54.434910	269.763900
54.445250	266.008500
54.455600	261.646900
54.465950	258.268600
54.476300	254.764500
54.486650	251.663200
54.496990	248.450400
54.507340	244.667200
54.517690	240.698500
54.528040	237.686600
54.538390	235.713000
54.548730	234.127900
54.559080	232.156200
54.569430	228.613100
54.579780	226.792600
54.590130	225.409900
54.600470	223.833600
54.610820	222.134300
54.621170	220.758800
54.631520	218.962400
54.641870	217.307400
54.652220	215.034200
54.662560	214.160800
54.672910	213.926100
54.683260	213.224900
54.693610	211.885500
54.703960	210.747400
54.714300	209.962000
54.724650	209.496200
54.735000	208.729000
54.745350	208.446500
54.755700	208.361100
54.766040	207.867200
54.776390	207.320600
54.786740	206.684100
54.797090	206.560300
54.807440	206.508700
54.817780	206.450700
54.828130	205.887900
54.838480	205.550800
54.848830	206.529400
54.859180	205.673700
54.869520	205.536500
54.879870	205.527100
54.890220	205.153400
54.900570	204.474300
54.910920	204.453400
54.921260	204.367900
54.931610	205.196200
54.941960	206.600900
54.952310	206.836700
54.962660	205.876700
54.973000	205.921900
54.983350	206.776100
54.993700	207.285500
55.004050	207.253700
55.014400	207.690000
55.024750	209.039500
55.035090	210.126300
55.045440	210.846400
55.055790	210.755600
55.066140	211.490600
55.076490	212.984100
55.086830	213.768800
55.097180	214.241200
55.107530	215.679700
55.117880	217.354100
55.128230	218.474500
55.138570	220.318300
55.148920	222.484300
55.159270	224.641600
55.169620	227.406200
55.179970	229.395600
55.190310	230.876300
55.200660	233.665900
55.211010	236.763500
55.221360	239.218000
55.231710	242.534500
55.242050	244.854600
55.252400	246.480700
55.262750	249.093800
55.273100	252.393400
55.283450	255.972400
55.293790	258.581300
55.304140	259.990100
55.314490	263.773700
55.324840	266.471000
55.335190	268.858500
55.345530	270.589000
55.355880	272.535100
55.366230	273.634700
55.376580	276.272600
55.386930	278.187000
55.397270	278.737600
55.407620	279.606700
55.417970	282.365800
55.428320	283.061000
55.438670	282.192300
55.449020	282.226900
55.459360	283.227600
55.469710	283.057800
55.480060	283.484800
55.490410	284.001600
55.500760	283.196500
55.511100	282.386700
55.521450	280.110800
55.531800	277.504800
55.542150	275.659000
55.552500	273.450900
55.562840	269.311300
55.573190	267.497600
55.583540	266.650200
55.593890	264.538500
55.604240	260.958600
55.614580	259.192300
55.624930	256.421500
55.635280	252.859800
55.645630	250.240800
55.655980	248.185600
55.666320	245.163200
55.676670	243.255200
55.687020	239.428300
55.697370	237.188300
55.707720	233.990600
55.718060	231.211000
55.728410	229.125800
55.738760	226.792100
55.749110	225.291800
55.759460	223.023400
55.769800	221.251100
55.780150	220.517100
55.790500	218.868800
55.800850	217.467100
55.811200	216.282500
55.821550	215.166300
55.831890	214.499700
55.842240	212.535700
55.852590	210.805200
55.862940	210.399600
55.873290	209.594800
55.883630	209.190100
55.893980	208.719100
55.904330	208.193500
55.914680	207.312300
55.925030	207.085900
55.935370	207.144000
55.945720	207.147800
55.956070	207.115100
55.966420	206.378500
55.976770	206.131700
55.987110	205.875100
55.997460	205.623900
56.007810	206.254800
56.018160	205.766200
56.028510	205.965300
56.038850	203.739700
56.049200	203.447600
56.059550	204.631900
56.069900	203.810900
56.080250	204.003700
56.090590	204.150600
56.100940	205.088600
56.111290	205.925000
56.121640	206.800500
56.131990	206.528200
56.142330	207.012800
56.152680	207.717600
56.163030	208.259800
56.173380	207.790100
56.183730	208.600400
56.194080	210.570800
56.204420	209.860500
56.214770	208.250800
56.225120	208.852800
56.235470	208.623000
56.245820	210.561800
56.256160	211.928200
56.266510	211.503500
56.276860	211.938000
56.287210	210.781000
56.297560	209.991400
56.307900	211.529900
56.318250	212.525600
56.328600	212.568600
56.338950	213.450500
56.349300	214.122800
56.359640	214.339100
56.369990	213.836900
56.380340	214.646300
56.390690	213.647500
56.401040	213.254000
56.411380	214.594400
56.421730	216.103500
56.432080	215.938000
56.442430	215.566200
56.452780	214.874200
56.463120	213.359500
56.473470	216.018400
56.483820	217.956200
56.494170	216.802700
56.504520	216.964100
56.514860	215.449700
56.525210	214.572700
56.535560	213.624100
56.545910	213.769200
56.556260	215.873900
56.566610	215.110200
56.576950	213.129800
56.587300	214.052900
56.597650	216.034700
56.608000	217.087400
56.618350	216.333200
56.628690	216.280100
56.639040	216.875000
56.649390	217.123400
56.659740	216.248300
56.670090	216.133500
56.680430	214.393000
56.690780	215.108800
56.701130	217.192300
56.711480	215.620300
56.721830	214.660800
56.732170	213.371700
56.742520	214.025400
56.752870	215.986100
56.763220	216.388500
56.773570	217.486200
56.783910	216.207800
56.794260	216.318500
56.804610	216.510800
56.814960	215.959700
56.825310	213.885200
56.835650	212.456300
56.846000	213.306800
56.856350	212.727900
56.866700	213.762900
56.877050	213.435300
56.887390	211.976200
56.897740	213.754400
56.908090	215.660100
56.918440	212.330100
56.928790	211.812300
56.939140	213.611200
56.949480	213.801600
56.959830	211.413600
56.970180	210.158600
56.980530	209.858200
56.990880	208.968000
57.001220	211.576200
57.011570	211.420300
57.021920	211.208100
57.032270	208.661700
57.042620	209.813800
57.052960	210.501800
57.063310	213.377100
57.073660	214.503500
57.084010	213.271900
57.094360	209.834500
57.104700	208.985700
57.115050	210.318200
57.125400	211.679700
57.135750	211.178700
57.146100	212.188200
57.156440	212.903000
57.166790	212.246400
57.177140	211.483400
57.187490	210.484400
57.197840	210.667100
57.208180	208.983800
57.218530	207.982700
57.228880	210.802100
57.239230	211.417400
57.249580	213.937900
57.259920	210.601600
57.270270	212.832000
57.280620	211.719400
57.290970	207.042000
57.301320	206.448000
57.311670	208.368900
57.322010	205.392300
57.332360	208.818300
57.342710	210.970600
57.353060	210.495800
57.363410	212.521300
57.373750	208.038700
57.384100	203.916800
57.394450	198.041900
57.404800	200.950900
57.415150	198.412500
57.425490	199.834900
57.435840	197.397800
57.446190	187.207600
57.456540	170.924400
57.466890	165.981600
57.477230	195.499300
